Id,Location,Name,Category,Description,Latitude,Longitude,Altitude,Date verified,Open,Electricity,Wifi,Kitchen,Parking,Restaurant,Showers,Water,Toilets,Big rig friendly,Tent friendly,Pet friendly,Sanitation dump station,Outdoor gear,Groceries,Artisan goods,Bakery,Rarity in this area,Repairs vehicles,Repairs motorcycles,Repairs bicycles,Sells parts,Recycles batteries,Recycles oil,Bio fuel,Electric vehicle charging,Composting sawdust,Recycling center
46249,"Parque de Campismo Municipal da Fuseta, Rua Coronel Brandeiro, Fuseta, Moncarapacho e Fuseta, Olhão, Faro, 8700-016, Portugal",Campismo Fuseta,Established Campground,"Rustic Municipal site, but clean & friendly. Mainly touring Motorhomes & caravans /tents, with just a few permanent. Stone pitches under mature trees, varying shade. Shower & washing facilities basic, but being updated (Oct 16). 
Part of the Ria Formosa nature reserve with fabulous beaches & islands nearby, reachable by ferry (except low season) and water taxi. Fuseta isn't touristy, but has plenty of cafés & fish restaurants. 
Secure enough to consider leaving your unit here to fly home from Faro Airport, reachable by train/bus or taxi.",37.053239,-7.744808,15.66607666015625,2016-10-18 00:00:00 UTC,Yes,Yes - At Sites,Yes - Average,No,,Yes,Hot,Potable,Running Water,Yes,Yes,Yes,Unknown,,,,,,,,,,,,,,,
46717,"Unnamed Road, 4960-170, Portugal",Camping Lamas de Mouro,Established Campground,"Mountain Camping, with trekking, 4x4 and canyoning  guides",42.035810,-8.195280,,2017-08-10 00:00:00 UTC,Yes,Yes,Yes - Slow,No,,No,Warm,Natural Source,Running Water,No,Yes,Yes,Unknown,,,,,,,,,,,,,,,
48758,"EN 103-7, Reconco, Sé, Santa Maria e Meixedo, Bragança, 5300-440, Portugal",Parque Campismo Baranca,Established Campground,Campground with good facilities and very good internet. Open all year. Friendly owner. With own river.,41.843905,-6.745520,643.0,2023-11-13 00:00:00 UTC,Yes,Yes - Not at Sites,No,No,,No,Hot,Potable,Running Water,Yes,Yes,Yes,Unknown,,,,,,,,,,,,,,,
48815,"Ermida, Vilar da Veiga, Terras de Bouro, Braga, 4850-214, Portugal","Ermida Geres Camping, Ermida",Established Campground,Nice little camping. Family run. Open all year (it's Christmas Day today and it rains cats and dogs). Small restaurant/bar. Good wifi. Hot shower.,41.700746,-8.128116,538.0,2017-12-25 00:00:00 UTC,Yes,Yes - At Sites,Yes - Fast,No,,Yes,Hot,Potable,Running Water,Unknown,Yes,Yes,Unknown,,,,,,,,,,,,,,,
49040,"Parque 2, Rua Nossa Senhora de Lurdes, Moita, Fátima, Ourém, Santarém, 2495-434, Portugal","Parking Lot Santuario, Fatima",Informal Campsite,"Parking Lot of Santuario Fatima, there are some designated places for campers, but not enough. We stayed just next to the sanitary bloc. ",39.634101,-8.671938,405.0,2017-12-29 11:58:14 UTC,Yes,No,No,No,,No,Unknown,Unknown,Running Water,Unknown,No,Unknown,,,,,,,,,,,,,,,,
49159,"Parque de Campismo Baía Azul, Avenida Marginal, Casal das Hortas, São Martinho do Porto, Alcobaça, Leiria, 2460, Portugal","Parque Campismo Baia Azul, San Matinho do Porto",Established Campground,"Nice and cheap campground. Helpful staff, clean facilities incl laundry. Very good location just outside the village, nice beach across the street. EUR 9 for 2 incl elec in offseason. Open allyear.",39.503293,-9.136062,68.0,2023-12-05 00:00:00 UTC,Yes,Yes - At Sites,Yes - Fast,No,,Yes,Hot,Potable,Running Water,Yes,Yes,Unknown,Unknown,,,,,,,,,,,,,,,
49357,"Peniche Praia, Estrada Marginal Norte, Peniche, Leiria, 2520-237, Portugal","Camping Peniche Praia, Peniche",Established Campground,"The place went through a lot of construction work and most of it is finished. So everything is pretty new, clean, well organized and the staff is very friendly. We enjoyed our stay here (Old text: Old and unorganised 2star camping. The location at the cliff is less nice than expected. But really good hot shower! Ok for an overnight. Open all year.)",39.368987,-9.391108,81.0,2023-06-20 00:00:00 UTC,Yes,Yes - At Sites,Yes - Average,No,,Yes,Hot,Potable,Running Water,No,Yes,Yes,Unknown,,,,,,,,,,,,,,,
49365,"Parque de Campismo Zambujeira, EN 393-1, São Teotónio, Odemira, Beja, 7630-777, Portugal",Camping Zambujeira do Mar,Established Campground,"Nice little camping under eucalyptus trees. Good and clean infrastructure, very well mentained, even warm water to wash dishes. Bar open till late, small shop. Open all year.",37.523818,-8.776555,96.0,2022-03-02 00:00:00 UTC,Yes,Yes - At Sites,Yes - Average,No,,Yes,Hot,Potable,Running Water,Yes,Yes,Unknown,Unknown,,,,,,,,,,,,,,,
49421,"Estr. São Gens, 3515 Viseu, Portugal",quartz museum,Informal Campsite,"Great place to park for the night and free entrance to the nice quartz museum. There is plenty space and toilets in museum. Nice view of the city and almost no noise at night.


",40.696530,-7.921100,620.0,2018-01-04 17:02:20 UTC,Yes,No,No,No,,No,No,No,No,Yes,Unknown,Yes,,,,,,,,,,,,,,,,
49505,"Parque de Campismo de Sagres, Rua do Poço, Sagres, Vila do Bispo, Faro, 8650-375, Portugal","Camping Orbiture, Sagres",Established Campground,Nice campground with good facilities. A bit outside of Sagres but nice view over the town. Restaurant/Bar open till 9pm. Bread can be ordered at reception. Open all year. Around 16 EUR for 2 incl. elec.,37.023237,-8.946240,83.0,2024-04-21 00:00:00 UTC,Yes,Yes - At Sites,Yes - Fast,No,,Yes,Hot,Yes,Running Water,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,
49575,"Parque Rural de Autocaravanas Vale da Carrasqueira, EN 266;ER 266, Montinho, Monchique, Faro, 8550-245, Portugal","Vale da Carrasqueira, Monchique",Established Campground,"Very nice trailer park with toilett, shower, good wifi and little pool. EUR 12.50 incl power. Popular among the huge white ships, but anyway recomendable.",37.276737,-8.543746,223.0,2023-11-09 00:00:00 UTC,Yes,Yes - At Sites,Yes - Fast,No,,No,Warm,Potable,Running Water,Yes,No,Unknown,Unknown,,,,,,,,,,,,,,,
49921,"Évora Camping, Ciclovia N380, Vila Lusitano, Horta das Figueiras, Malagueira e Horta das Figueiras, Évora, 7005-840, Portugal",Orbitur Camping Évora,Established Campground,"Camping with all facilities. Outside of the city. EUR 16.60 for 2 incl. elec. Ok, but nothing special. 

follow the signs to the Campground. the Garmin way is wrong.",38.557202,-7.927351,306.0,2023-05-22 00:00:00 UTC,Yes,Yes - At Sites,Yes - Average,No,,Yes,Hot,Potable,Running Water,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,
51000,"R. Primeiro de Maio 31, 8600-315 Lagos, Portugal",Bakery - Padaria Central,Shopping,Local bakery with good food and cheap prices.,37.101660,-8.673900,,2018-01-26 00:00:00 UTC,Yes,,,,,,,,,,,,,Unknown,Unknown,Unknown,Yes,Unknown,,,,,,,,,,
52994,"Parque de Campismo, Rua da Escola, Areeiro, Santo António dos Olivais, Coimbra, 3030-481, Portugal",coimbra Campground,Established Campground,"Safe place and super confortable.
shower,water,electricity,huge barbecue areas,and only 10€ per tent and motorbike",40.188760,-8.399790,126.00431596786188,2023-08-03 00:00:00 UTC,Yes,Yes - At Sites,Yes - Fast,Yes,,Yes,Hot,Potable,Running Water,Yes,Yes,Unknown,Unknown,,,,,,,,,,,,,,,
55470,"Parque Campismo Municipal de Serpa, Rua Francisco Torrão, Bairro Municipal, Serpa, Serpa (Salvador e Santa Maria), Serpa, Beja, 7830-420, Portugal",Parque Campismo Municipal,Established Campground,"big campsite,  good and clean ablutions,  Wifi is fast  at the reception area, many trees, nice staff,e paid 10,60€ for 2 persons, a mobilehomes and electricity.  ",37.941166,-7.603915,244.0,2019-06-27 00:00:00 UTC,Yes,Yes - At Sites,Yes - Fast,Yes,,No,Hot,Potable,Running Water,Yes,Yes,Unknown,Unknown,,,,,,,,,,,,,,,
58975,"Rua Dr. Ruy de Andrade, 2090 Alpiarça, Portugal",Barragem dos Patudos,Wild Camping,A lake with several places to park. quiet and clean. there are water and a litle coffeshop.,39.247770,-8.589350,0.0,2023-03-02 08:36:33 UTC,Yes,No,No,No,,Yes,No,Potable,No,No,No,Yes,,,,,,,,,,,,,,,,
59045,"Metalúrgica do Fundão, Rua de Santo António, Fundão, União do Grande Fundão, Fundão, Castelo Branco, 6230-393, Portugal",Metalurgica do Fundão ,Mechanic and Parts,Mechanical electro repairs and paint  on all vehicles ,40.140550,-7.497514,485.867244720459,2018-05-08 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,,,,,,
59090,"Porto de Pesca de Aveiro, 3830, Portugal",Jardim Oudinot Parking Lot,Wild Camping,"Parking lot by the lagoon for campers and caravans, safe to spend the night. View of the lagoon and fishing boats passing by. Recreational park with toilets and fishing ship museum nearby.",40.639390,-8.728200,0.0,2018-05-09 00:00:00 UTC,Yes,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Yes,Yes,No,Yes,,,,,,,,,,,,,,,,
59091,"Av. Infante Dom Henrique 120, 3830-751 Gafanha da Nazaré, Portugal",Barra RV Park,Informal Campsite,Free Parking Lot for campers and caravans. Safe to spend the night. View of the lagoon and fishing boats passing by. Sidewalk by the lagoon to the beach and lighthouse. Might be full on summer peak. ,40.643810,-8.737930,0.0,2018-05-09 00:00:00 UTC,Yes,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,,,,,,,,,,,,,,
59092,"Av. do Mar 33, 3830 Gafanha da Encarnação, Portugal",Costa Nova beach access,Wild Camping,Beach access parking lot. View of the dunes. Might be crowded in the summer peaks.,40.608390,-8.755090,0.0,2023-06-21 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,No,Yes,,,,,,,,,,,,,,,,
59094,"Slide Surfcamp, 46, Rua Arménio Abreu, Praia da Vagueira, Gafanha da Boa Hora, Vagos, Aveiro, 3840-272, Portugal",Praia da Vagueira RV Parking,Informal Campsite,Camper van parking with beach access and a water tap nearby. Further down the beach there are showers and toilets. A nice beach village. A good surfing beach with rental nearby if that's your thing,40.565080,-8.766970,0.0,2019-07-21 00:00:00 UTC,Yes,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,No,No,Yes,,,,,,,,,,,,,,,,
59095,"Unnamed Road, 3840, Portugal",Areão Beach Parking lot,Wild Camping,"Beach access parking lot, safe to spend the night, toilet facilities in the summer time.",40.520820,-8.780090,0.0,2018-09-11 00:00:00 UTC,Yes,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Yes,,,,,,,,,,,,,,,,
59098,"R. dos Moliceiros, 3070, Portugal",Poço da Cruz Beach Parking Lot,Wild Camping,"Beach access parking lot, safe to spend the night, toilets in the summer time.",40.489740,-8.790140,0.0,2023-10-24 00:00:00 UTC,Yes,Unknown,Unknown,Unknown,,Yes,Unknown,Unknown,Yes,Yes,Unknown,Yes,,,,,,,,,,,,,,,,
59100,"Unnamed Road, 3070 Praia de Mira, Portugal",Praia de Mira beach parking lot,Wild Camping,"Beach access parking lot, safe to spend the night, lagoon view, near the lagoons and the village. Toilet facilities in the summer time. Cycling path across the road.",40.446250,-8.804620,0.0,2018-05-09 00:00:00 UTC,Yes,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Yes,,,,,,,,,,,,,,,,
59101,"R. António São Parente, 3080 Quiaios, Portugal",Praia de Quiaios beach parking lot,Wild Camping,Beach access parking lot. Safe to spent the night. View of the dunes.,40.219640,-8.891280,,2018-05-09 00:00:00 UTC,Yes,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,,,,,,,,,,,,,,
59103,"Av. Espanha, 3080 Figueira da Foz, Portugal",RV Parking Figueira da Foz,Informal Campsite,"RV parking for campers and caravans, machine paying during the day and free at night. Sea, beach and city views, fishing boats passing, beach access. City center and close to everything.
Safe to spend the night but might be noisy, sometimes there is a carnival fair next to it. 
Water and dump station on site.",40.147800,-8.867840,0.0,2018-05-09 00:00:00 UTC,Yes,Unknown,Unknown,Unknown,,Unknown,Unknown,Yes,No,Yes,No,Yes,,,,,,,,,,,,,,,,
59105,"Av. Dom João II 60, 3080-229 Buarcos, Portugal",Cabo do Mondego parking places,Wild Camping,"Free parking places by the beach side, there are many parking places around this area good for an overnight stay. Sea views and beach access.",40.173500,-8.894050,,2018-05-09 00:00:00 UTC,Yes,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,,,,,,,,,,,,,,,,
59132,"Vila Franca de Xira, Lisbon, 2600-165, Portugal",unnamed place. ,Wild Camping,on the Tage riverside near big bridge. quiet in night,38.953516,-8.978130,80.78534812753985,2017-04-07 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Unknown,Yes,,,,,,,,,,,,,,,,
59133,"Chaparral, Ervidel, Aljustrel, Beja, 7600-203, Portugal",barrage do roxo,Wild Camping,Big place near a lake. Very quiet and few camping cars here. For people who like silence.,37.935993,-8.079704,190.25710773142862,2023-10-12 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
59194,"Unnamed Road, 3060 Tocha, Portugal",Praia do Palheirão beach access,Wild Camping,"Hidden gem, remote wild beach access with parking lot. Usually deserted beach, nudist area, really wild and beautiful beach, in the summer time and weekends there's a few people attending the beach. 
Only for 4x4 off road cars, the roads to this beach are in a poor state.
May not be safe if you're alone or leave the car unattended too long, good for groups stays.",40.387460,-8.822920,,2018-05-10 00:00:00 UTC,Yes,Unknown,Unknown,Unknown,,Unknown,Unknown,No,No,Unknown,Yes,Yes,,,,,,,,,,,,,,,,
59195,"Unnamed Road, 3080, Portugal",Praia da Costinha beach access,Wild Camping,"Remote wild beach access parking, really nice and usually deserted beach.
Only for 4x4 off road cars, the roads to this beach are in a poor state.
May not be safe if you're alone or leave the car unattended for too long.",40.264360,-8.867770,,2023-11-01 00:00:00 UTC,Yes,Unknown,Unknown,Unknown,,Unknown,Unknown,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,
59197,"Via Ciclística e Pedestre, 3070 Mira, Portugal",Lagoa de Mira parking lot,Wild Camping,"Lagoon side small parking lot, lagoon views, with cycling path surrounding the lagoon and to the beach (5km). Good and safe for an overnight stay for small cars. Not safe for swimming or fishing, sewage connected.",40.442610,-8.752500,0.0,2018-05-10 00:00:00 UTC,Yes,Unknown,Unknown,Unknown,,Unknown,Unknown,No,No,No,No,Yes,,,,,,,,,,,,,,,,
59199,"R. Principal 212, 3060, Portugal",Praia Fluvial dos Olhos da Fervença parking,Wild Camping,"Fresh water springs river beach parking lot, small parking lot of a river beach park. Nice clear water swimming lagoon and grass space, natural water springs.  Free water, toilets and showers on the park. Good and safe place for an overnight stay.",40.349220,-8.694990,0.0,2018-05-10 00:00:00 UTC,Yes,Unknown,Unknown,Unknown,,Yes,Yes,Yes,Yes,No,No,Yes,,,,,,,,,,,,,,,,
59201,"R. dos Moliceiros 180, 3070-504 Seixo, Portugal",Parque de Merendas do Seixo de Mira,Wild Camping,"Road side parking (dead end road) at a picnic park. Nice leisure area usually empty, lots of picnic tables, barbecue places, exercise machines, children play area. Good and safe for an overnight stay. Toilets and water available.",40.470980,-8.726850,0.0,2018-05-10 00:00:00 UTC,Yes,Unknown,Unknown,Yes,,Unknown,Unknown,Yes,Yes,No,No,Yes,,,,,,,,,,,,,,,,
59203,"IP5, Portugal",Aveiro RV parking lot,Informal Campsite,"Free RV parking lot in Aveiro, near the city center and the canals, good for city visits.
Might be noisy to sleep, there is an highway above it.",40.643820,-8.658940,,2018-05-10 00:00:00 UTC,Yes,Unknown,Unknown,Unknown,,Unknown,Unknown,No,No,Yes,No,Yes,,,,,,,,,,,,,,,,
59205,"R. Nº1 51, 3060 Tocha, Portugal",Praia da Tocha parking lot,Wild Camping,"Free parking lot in the village center, a short walk to the beach. Safe to spend the night. Might be hard for tall cars to find a place in the summer because of the car shades they put in the summer time.",40.326290,-8.843280,0.0,2018-05-10 00:00:00 UTC,Yes,Unknown,Unknown,Unknown,,Unknown,Unknown,No,No,No,No,Yes,,,,,,,,,,,,,,,,
59206,"Rua da Praia, Tocha, Cantanhede, Coimbra, 3060-673, Portugal",Parque de Merendas das Berlengas da Tocha,Wild Camping,"Picnic park roadside parking lot, picnic tables and barbecues around. Cycling path to the beach. Safe to spend the night but might be noisy because is roadside.",40.322390,-8.787830,0.0,2018-05-10 00:00:00 UTC,Yes,Unknown,Unknown,Unknown,,Unknown,Unknown,No,No,Yes,No,Yes,,,,,,,,,,,,,,,,
59207,"Av. da Barrinha 55, 3070-792 Praia de Mira, Portugal",Water fountain,Water,"Free fresh tap water fountain, close to parking lot.",40.450400,-8.801820,,2018-05-10 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
59208,"EM593, 3840, Portugal",Vagueira picnic park,Wild Camping,"Picnic park in a forest area, lots of picnic tables around. Dirt access. Safe to spend the night.",40.553920,-8.747490,,2018-05-10 00:00:00 UTC,Yes,Unknown,Unknown,Unknown,,Unknown,Unknown,No,No,Unknown,Yes,Yes,,,,,,,,,,,,,,,,
59210,"Unnamed Road, 3840, Portugal",Waterpark Vagueira,Water,"Paying water available, possible to spend the night(paying). Beach and waterpark access.

http://www.vagasplash.pt/",40.549440,-8.771960,,2018-05-10 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
59214,"Unnamed Road, 3080 Quiaios, Portugal",Serra da Boa Viagem Miradouro da Bandeira,Wild Camping,"Top of the hill sightseeing small parking place, good for 1 night stay. Amazing view of the sea, beachs and forest below. There are a few dirty roads close by good for overnight parking and picnic places.",40.202310,-8.879910,0.0,2018-05-10 00:00:00 UTC,Yes,Unknown,Unknown,Unknown,,Unknown,Unknown,No,No,No,No,Yes,,,,,,,,,,,,,,,,
59219,"R. Cabedelo 1, 3090 Figueira da Foz, Portugal",Cabedelo beach parking,Wild Camping,"Cabedelo beach dirt parking, popular for surfers, great surfing spot,right on the beach, beach and sea views. Bar and camping place close.
There are other parking places close to the beach and water in this area.",40.140290,-8.862600,,2018-05-10 00:00:00 UTC,Yes,Unknown,Unknown,Unknown,,Unknown,Unknown,No,No,Unknown,No,Yes,,,,,,,,,,,,,,,,
59220,"R. Praia 19, 3090-688 Figueira da Foz, Portugal",Praia do Hospital Gala,Wild Camping,"Free beach access parking. Right on the beach, good for overnight stay.",40.130460,-8.862420,0.0,2018-05-10 00:00:00 UTC,Yes,Unknown,Unknown,Unknown,,Unknown,Unknown,No,No,Yes,No,Yes,,,,,,,,,,,,,,,,
59222,"Tv. Pôr do Sol 47A, 3090-686 Figueira da Foz, Portugal",Praia da Cova da Gala parking,Informal Campsite,"Beach access parking lot, right on the beach. Safe to spend the night.",40.124880,-8.863540,,2018-05-10 00:00:00 UTC,Yes,Unknown,Unknown,Unknown,,Unknown,Unknown,No,No,Unknown,No,Yes,,,,,,,,,,,,,,,,
59223,"Tv. Pôr do Sol 47A, 3090-686 Figueira da Foz, Portugal",Praia da Cova da Gala parking,Wild Camping,"Beach access parking lot, right on the beach, beach and sea views. Safe to spend the night.",40.124880,-8.863540,0.0,2023-11-14 00:00:00 UTC,Yes,Unknown,Unknown,Unknown,,Unknown,Unknown,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,
59227,"R. Eng. António Gravato, 3090-751 Figueira da Foz, Portugal",Parque de Merendas da Cova da Gala,Wild Camping,"Roadside parking in picnic park, lots of picnic tables and barbecues around, grass park, children play area. Good for overnight stays.",40.124080,-8.858520,,2018-05-10 00:00:00 UTC,Yes,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,,,,,,,,,,,,,,,,
59228,"Av. Riamar 246, 3800 São Jacinto, Portugal",Praia de São Jacinto parking,Wild Camping,"Beach access parking lot, toilets available, next to a natural reserve. Safe to spend the night. Ferry boat connecting São Jacinto to Aveiro.",40.668610,-8.742290,0.0,2018-05-10 00:00:00 UTC,Yes,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Yes,Unknown,No,Yes,,,,,,,,,,,,,,,,
